Field;Tank;Reservoir;Date;Qoil;Qwat;Qliq;Qinj;Pres;Source_resp;Pbhp_prod;Pbhp_inj;Source_bhp;Wellwork;Wcut;Total_mobility;Wres;Wbhp_prod;Wbhp_inj;Pres_min;Pres_max;Pres_calc;Pbhp_calc;Pinj_calc;Geom_factor;Prod_Index;Inj_index;Frac_inj;Qliq_calc;Qinj_calc
Oilfield;W2;Carbonate;01.07.2021;5.197967742;4.810516129;10.00848387;0.0;;;80.5494;;Telemetry;;0.480643841;1.0;;1.0;;83.5494;;100.716695110895;68.35963923410483;100.716695110895;0.30931379876186815;0.30931379876186815;3.0;1.0;10.00848387;0.0
Oilfield;W2;Carbonate;01.08.2021;6.485903226;5.21783871;11.70374194;0.0;;;58.7571;;Telemetry;;0.445826535;1.0;;1.0;;61.7571;;95.32286592851356;57.48510380199952;95.32286592851356;0.30931379876186815;0.30931379876186815;3.0;1.0;11.70374194;0.0
Oilfield;W2;Carbonate;01.09.2021;5.127566667;6.678166667;11.80573333;0.0;;;58.6398;;Telemetry;;0.565671482;1.0;;1.0;;61.6398;;89.97723544456507;51.809738949884284;89.97723544456507;0.30931379876186815;0.30931379876186815;3.0;1.0;11.80573333;0.0
Oilfield;W2;Carbonate;01.10.2021;5.118870968;7.395354839;12.51422581;0.0;;;60.5302;;Telemetry;;0.590955841;1.0;;1.0;;63.5302;;88.69863765775479;48.24061134243239;88.69863765775479;0.30931379876186815;0.30931379876186815;3.0;1.0;12.51422581;0.0
Oilfield;W2;Carbonate;01.11.2021;6.1769;9.149133333;15.32603333;0.0;;;65.3616;;Telemetry;Perforation;0.596966817;1.0;;1.0;;68.3616;;89.90637945288422;67.92608229824891;89.90637945288422;0.6972623355443571;0.6972623355443571;3.0;1.0;15.32603333;0.0
Oilfield;W2;Carbonate;01.12.2021;13.60767742;12.58432258;26.192;0.0;;;51.8568;;Telemetry;;0.480464362;1.0;;1.0;;54.8568;;87.92026824482593;50.3562142800413;87.92026824482593;0.6972623355443571;0.6972623355443571;3.0;1.0;26.192;0.0
Oilfield;W3;Carbonate;01.12.2016;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;166.2;166.2;166.2;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.01.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;164.27738071002508;164.27738071002508;164.27738071002508;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.02.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;159.0470562344734;159.0470562344734;159.0470562344734;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.03.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;154.86251497380576;154.86251497380576;154.86251497380576;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.04.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;151.53891979712824;151.53891979712824;151.53891979712824;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.05.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;149.03339150669063;149.03339150669063;149.03339150669063;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.06.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;146.7970795864666;146.7970795864666;146.7970795864666;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.07.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;144.94576658579606;144.94576658579606;144.94576658579606;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.08.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;144.9407242566432;144.9407242566432;144.9407242566432;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.09.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;142.3248235909174;142.3248235909174;142.3248235909174;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.10.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;139.53928697938747;139.53928697938747;139.53928697938747;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.11.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;137.2616690672846;137.2616690672846;137.2616690672846;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.12.2017;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;135.49950911570502;135.49950911570502;135.49950911570502;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.01.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;133.7126479745145;133.7126479745145;133.7126479745145;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.02.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;131.7797711934182;131.7797711934182;131.7797711934182;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.03.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;130.58780654503903;130.58780654503903;130.58780654503903;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.04.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;129.58111204516462;129.58111204516462;129.58111204516462;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.05.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;129.02170602100134;129.02170602100134;129.02170602100134;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.06.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;128.3635388762326;128.3635388762326;128.3635388762326;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.07.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;127.65148826411911;127.65148826411911;127.65148826411911;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.08.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;127.11082881948383;127.11082881948383;127.11082881948383;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.09.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;126.8787529434051;126.8787529434051;126.8787529434051;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.10.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;125.66791422282307;125.66791422282307;125.66791422282307;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.11.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;123.44134141823619;123.44134141823619;123.44134141823619;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.12.2018;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;121.57548299584232;121.57548299584232;121.57548299584232;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.01.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;120.12153594781475;120.12153594781475;120.12153594781475;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.02.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;119.01125223401203;119.01125223401203;119.01125223401203;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.03.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;118.06723776625029;118.06723776625029;118.06723776625029;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.04.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;115.93329050928055;115.93329050928055;115.93329050928055;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.05.2019;0.0;0.0;0.0;0.0;;;;;;;0.384512084;1.0;;;;;;114.31345778998535;114.31345778998535;114.31345778998535;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;0.0
Oilfield;W3;Carbonate;01.06.2019;17.3552;10.84226667;28.19746667;0.0;;;36.06269681;;Telemetry;Drilling;0.384512084;1.0;;1.0;;39.06269681;;99.9219319057191;36.815388099353086;99.9219319057191;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;28.19746667;0.0
Oilfield;W3;Carbonate;01.07.2019;18.32951613;10.7686129;29.09812903;0.0;;;35.12932955;;Telemetry;;0.37007922;1.0;;1.0;;38.12932955;;91.57124506746324;26.448999306688805;91.57124506746324;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;29.09812903;0.0
Oilfield;W3;Carbonate;01.08.2019;17.84258065;9.672645161;27.51522581;0.0;;;35.2562618;;Telemetry;;0.351537917;1.0;;1.0;;38.2562618;;86.20052424926317;24.620850328832283;86.20052424926317;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;27.51522581;0.0
Oilfield;W3;Carbonate;01.09.2019;15.4973;11.70213333;27.19943333;0.0;;;33.73594614;;Telemetry;;0.430234453;1.0;;1.0;;36.73594614;;80.71809062026811;19.845167139728467;80.71809062026811;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;27.19943333;0.0
Oilfield;W3;Carbonate;01.10.2019;10.75235484;10.59748387;21.34983871;0.0;;;34.2314367;;Telemetry;;0.496373018;1.0;;1.0;;37.2314367;;78.84110985736571;31.059706386645196;78.84110985736571;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;21.34983871;0.0
Oilfield;W3;Carbonate;01.11.2019;12.57706667;8.7158;21.29286667;0.0;;;29.23999936;;Telemetry;;0.409329572;1.0;;1.0;;32.23999936;;77.12872889551291;29.474830089664408;77.12872889551291;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;21.29286667;0.0
Oilfield;W3;Carbonate;01.12.2019;7.292451613;10.59270968;17.88516129;0.0;;;28.83573256;;Telemetry;;0.592262463;1.0;;1.0;;31.83573256;;76.74461315242624;36.71723311717903;76.74461315242624;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;17.88516129;0.0
Oilfield;W3;Carbonate;01.01.2020;6.837032258;11.99974194;18.83677419;0.0;;;30.83774792;;Telemetry;;0.637038052;1.0;;1.0;;33.83774792;;75.22812687270627;33.071016466168466;75.22812687270627;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;18.83677419;0.0
Oilfield;W3;Carbonate;01.02.2020;5.514862069;12.47586207;17.99072414;0.0;;;27.84864204;;Telemetry;;0.693460806;1.0;;1.0;;30.84864204;;74.70113290537749;34.437500915448915;74.70113290537749;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;17.99072414;0.0
Oilfield;W3;Carbonate;01.03.2020;7.486451613;13.42283871;20.90929032;0.0;;;26.94719002;;Telemetry;;0.641955729;1.0;;1.0;;29.94719002;;72.62197169287207;25.826525102523988;72.62197169287207;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;20.90929032;0.0
Oilfield;W3;Carbonate;01.04.2020;6.633933333;11.3187;17.95263333;0.0;;;31.16342311;;Telemetry;;0.630475752;1.0;;1.0;;34.16342311;;71.53026558479695;31.35188165626399;71.53026558479695;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;17.95263333;0.0
Oilfield;W3;Carbonate;01.05.2020;3.500451613;8.309870968;11.81032258;0.0;;;44.47877273;;Telemetry;;0.703610838;1.0;;1.0;;47.47877273;;73.89907167940723;47.46731282728891;73.89907167940723;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;11.81032258;0.0
Oilfield;W3;Carbonate;01.06.2020;3.930066667;8.5646;12.49466667;0.0;;;40.91792757;;Telemetry;;0.685460463;1.0;;1.0;;43.91792757;;75.89224543046703;47.92890961792055;75.89224543046703;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;12.49466667;0.0
Oilfield;W3;Carbonate;01.07.2020;3.830580645;8.622741935;12.45332258;0.0;;;40.83099575;;Telemetry;;0.692404929;1.0;;1.0;;43.83099575;;78.42604772874444;50.55524088900442;78.42604772874444;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;12.45332258;0.0
Oilfield;W3;Carbonate;01.08.2020;3.489387097;7.420580645;10.90996774;0.0;;;41.43167944;;Telemetry;;0.680165223;1.0;;1.0;;44.43167944;;79.12138282635098;54.704637692191376;79.12138282635098;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;10.90996774;0.0
Oilfield;W3;Carbonate;01.09.2020;2.7261;6.1064;8.8325;0.0;;;43.48067944;;Telemetry;;0.691355788;1.0;;1.0;;46.48067944;;80.94558514886295;61.1782580094094;80.94558514886295;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;8.8325;0.0
Oilfield;W3;Carbonate;01.10.2020;2.767774194;6.084064516;8.85183871;0.0;;;46.00330139;;Telemetry;;0.687322116;1.0;;1.0;;49.00330139;;80.82892701291888;61.01831941979706;80.82892701291888;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;8.85183871;0.0
Oilfield;W3;Carbonate;01.11.2020;0.038341186;0.091290289;0.129631475;0.0;;;45.81303428;;Telemetry;;0.704229344;1.0;;1.0;;48.81303428;;84.5561468613712;84.26602880035848;84.5561468613712;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.129631475;0.0
Oilfield;W3;Carbonate;01.12.2020;0.0;0.0;0.0;98.22580645;;;;187.38216;;;0.704229344;1.0;;;1.0;;184.38216;117.41216847682539;117.41216847682539;168.80664028111545;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;79.22489727017432
Oilfield;W3;Carbonate;01.01.2021;0.0;0.0;0.0;105.0;;;;191.1174;;;0.704229344;1.0;;;1.0;;188.1174;136.9751740385493;136.9751740385493;191.91409217507183;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.02.2021;0.0;0.0;0.0;63.75;;;;204.5355;;;0.704229344;1.0;;;1.0;;201.5355;135.28129733930066;135.28129733930066;168.6370690650465;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;51.418129140477156
Oilfield;W3;Carbonate;01.03.2021;0.0;0.0;0.0;94.83870968;;;;186.7824;;;0.704229344;1.0;;;1.0;;183.7824;146.3365518674861;146.3365518674861;195.95880050827606;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;76.49300426419546
Oilfield;W3;Carbonate;01.04.2021;0.0;0.0;0.0;105.0;;;;187.4488;;;0.704229344;1.0;;;1.0;;184.4488;160.12805893539777;160.12805893539777;215.0669770719203;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.05.2021;0.0;0.0;0.0;105.0;;;;188.2818;;;0.704229344;1.0;;;1.0;;185.2818;163.82267303074417;163.82267303074417;218.7615911672667;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.06.2021;0.0;0.0;0.0;105.0;;;;188.15685;;;0.704229344;1.0;;;1.0;;185.15685;133.7725621019365;133.7725621019365;188.71148023845902;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.07.2021;0.0;0.0;0.0;104.7096774;;;;188.1152;Telemetry;;0.704229344;1.0;;;1.0;;185.1152;118.02876671172781;118.02876671172781;172.81577999534954;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.4545210166416
Oilfield;W3;Carbonate;01.08.2021;0.0;0.0;0.0;105.0;;;;188.2818;Telemetry;;0.704229344;1.0;;;1.0;;185.2818;105.26759350799846;105.26759350799846;160.20651164452096;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.09.2021;0.0;0.0;0.0;105.0;;;;187.58208;Telemetry;;0.704229344;1.0;;;1.0;;184.58208;97.15962679487667;97.15962679487667;152.0985449313992;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.10.2021;0.0;0.0;0.0;105.0;;;;187.2822;Telemetry;;0.704229344;1.0;;;1.0;;184.2822;118.74614894619326;118.74614894619326;173.68506708271576;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.11.2021;0.0;0.0;0.0;105.0;;;;187.2822;Telemetry;;0.704229344;1.0;;;1.0;;184.2822;143.1298017721884;143.1298017721884;198.0687199087109;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W3;Carbonate;01.12.2021;0.0;0.0;0.0;105.0;;;;160.2828;Telemetry;;0.704229344;1.0;;;1.0;;157.2828;158.4053583681827;158.4053583681827;213.34427650470522;0.44682318138860766;0.44682318138860766;1.5415062065792295;0.806558888478073;0.0;84.68868329019766
Oilfield;W4;Carbonate;01.12.2016;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;166.2;166.2;166.2;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.01.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;164.01641385283472;164.01641385283472;164.01641385283472;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.02.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;158.25984967073498;158.25984967073498;158.25984967073498;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.03.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;153.96716362053982;153.96716362053982;153.96716362053982;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.04.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;150.65031323232958;150.65031323232958;150.65031323232958;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.05.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;148.13612949268972;148.13612949268972;148.13612949268972;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.06.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;145.86880041222855;145.86880041222855;145.86880041222855;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.07.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;143.99858964081147;143.99858964081147;143.99858964081147;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.08.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;144.2003592346094;144.2003592346094;144.2003592346094;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.09.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;141.25479490539198;141.25479490539198;141.25479490539198;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.10.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;138.3504731079576;138.3504731079576;138.3504731079576;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.11.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;136.05989476486033;136.05989476486033;136.05989476486033;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.12.2017;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;134.2935401634023;134.2935401634023;134.2935401634023;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.01.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;132.46248934039897;132.46248934039897;132.46248934039897;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.02.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;130.4617992522816;130.4617992522816;130.4617992522816;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.03.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;129.3013635090887;129.3013635090887;129.3013635090887;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.04.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;128.3076190300362;128.3076190300362;128.3076190300362;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.05.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;127.78804007576147;127.78804007576147;127.78804007576147;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.06.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;127.11626346231775;127.11626346231775;127.11626346231775;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.07.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;126.38571651349497;126.38571651349497;126.38571651349497;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.08.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;125.85835515679074;125.85835515679074;125.85835515679074;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.09.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;125.66175222569977;125.66175222569977;125.66175222569977;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.10.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;124.31910174646823;124.31910174646823;124.31910174646823;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.11.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;121.9226407964548;121.9226407964548;121.9226407964548;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.12.2018;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;120.02317182012152;120.02317182012152;120.02317182012152;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.01.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;118.57261091409266;118.57261091409266;118.57261091409266;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.02.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;117.46879711587535;117.46879711587535;117.46879711587535;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.03.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;116.58276570865459;116.58276570865459;116.58276570865459;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.04.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;114.48396365822191;114.48396365822191;114.48396365822191;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.05.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;113.07190652509861;113.07190652509861;113.07190652509861;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.06.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;100.16410989946849;100.16410989946849;100.16410989946849;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.07.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;92.2773034250519;92.2773034250519;92.2773034250519;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.08.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;86.97798570729682;86.97798570729682;86.97798570729682;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.09.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;81.3612922187623;81.3612922187623;81.3612922187623;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.10.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;79.20252580596332;79.20252580596332;79.20252580596332;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.11.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;77.52818308908424;77.52818308908424;77.52818308908424;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.12.2019;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;76.94366794422588;76.94366794422588;76.94366794422588;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.01.2020;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;75.42003457292873;75.42003457292873;75.42003457292873;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.02.2020;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;74.93747866491499;74.93747866491499;74.93747866491499;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.03.2020;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;72.9923563774633;72.9923563774633;72.9923563774633;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.04.2020;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;71.68599876824392;71.68599876824392;71.68599876824392;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.05.2020;0.0;0.0;0.0;0.0;76.0;Well test;;;;;0.810884338;1.0;1.0;;;;;73.83669896979805;73.83669896979805;73.83669896979805;1.0;1.0;3.0;1.0;0.0;0.0
Oilfield;W4;Carbonate;01.06.2020;0.0;0.0;0.0;0.0;;;;;;;0.810884338;1.0;;;;;;75.95628891256268;75.95628891256268;75.95628891256268;1.0;1.0;3.0;1.0;0.0;0.0
